uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"3953879f-a40f-4850-ad6e-70064b895f6b","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","4",,,,,"NEON.PLA.D16.ABBY.00243",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"3fc6f4bf-956a-4f69-b9af-06a4a0893ac5","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","21","1","21",8.1,19.4,,"NEON.PLA.D16.ABBY.00400",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"bcarroll@neoninc.org","ndeweese@field-ops.org",
"c8a52ba5-08be-4cd8-ac5f-9f81e1cef263","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2","25",9.7,344.1,,"NEON.PLA.D16.ABBY.00395",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"be4d1464-502e-402a-8aff-a1c651677e3c","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2","25",8.0,293.7,,"NEON.PLA.D16.ABBY.00376",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"66184adc-519d-42e0-864d-901ef4699a0c","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","4",,,,,"NEON.PLA.D16.ABBY.00240",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"a3b13a21-ebd9-4030-b6db-ce7b258d2f14","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","4",,,,,"NEON.PLA.D16.ABBY.00235",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"294754ef-7cc5-4c77-a390-9b5e62312c48","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","4",,,,,"NEON.PLA.D16.ABBY.00233",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"881f9c0a-639c-409e-9413-2fdf3b30119b","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","4",,,,,"NEON.PLA.D16.ABBY.00234",,,"NEON.DOC.000987vE","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"92c3f0b6-a898-4497-af19-0dac4b9594a0","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2",,,,,"NEON.PLA.D16.ABBY.00267",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"0e4729a7-8e38-4a1c-ac6c-2803b07879fa","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","21","4","41",4.5,193.4,,"NEON.PLA.D16.ABBY.00343",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"5a2d9b31-a3fa-4eab-a000-2c734cd7e913","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","4",,,,,"NEON.PLA.D16.ABBY.00228",,,"NEON.DOC.000987vE","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"1cca42a8-21f1-4c1c-a326-f75c267bed46","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","21","1","21",5.6,87.1,,"NEON.PLA.D16.ABBY.00326",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"de5fbf2d-19ba-45db-a3c1-444dbfc85f7f","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","21","1",,,,,"NEON.PLA.D16.ABBY.00330",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"659f457d-e101-4aeb-9e6a-96ea57d3f503","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2","25",10.7,342.6,,"NEON.PLA.D16.ABBY.00369",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"4382d035-723c-4679-b121-6bf41a89cb56","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2",,,,,"NEON.PLA.D16.ABBY.00251",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"f7776510-57e6-4606-969e-f3a6b801313b","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","21","1",,,,,"NEON.PLA.D16.ABBY.00336",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"565d1333-81dd-4dc4-8739-abb3cb4160aa","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2","25",4.0,313.3,,"NEON.PLA.D16.ABBY.00373",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"cc68e576-e7bc-4f91-8b76-7bf3b96bd783","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2",,,,,"NEON.PLA.D16.ABBY.00264",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"7176a523-bdd5-46de-8c43-43889426667a","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","21","1",,,,,"NEON.PLA.D16.ABBY.00335",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"879ca138-c48d-4d37-952d-0e3109041ac3","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","21","4","41",1.4,194.6,,"NEON.PLA.D16.ABBY.00342",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"ec04b186-2e61-4371-8713-9b7b31d7c2bf","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2",,,,,"NEON.PLA.D16.ABBY.00260",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"cf04323e-4c8e-436f-b5d0-9b0843e7463b","ABBY_076.basePlot.vst","2016-10-18","vst_ABBY_2016","D16","ABBY","ABBY_076","23","2",,,,,"NEON.PLA.D16.ABBY.00257",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"wsalas@field-ops.org","ndeweese@field-ops.org",
"7f93c660-91e9-40cf-bb42-d6fb4ec09c32","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39",,"57",5.7,115.2,,"NEON.PLA.D16.ABBY.00284",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"5abc1a86-ad13-4746-83fa-c39871183d06","ABBY_068.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_068","21","1","41",18.0,241.0,,"NEON.PLA.D16.ABBY.00382",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"d4777f57-9d70-47c5-b43e-c0d95bacbb2c","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1",,,,,"NEON.PLA.D16.ABBY.00749",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"cb5289d5-4448-43c2-b847-2aa8971aec93","ABBY_068.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_068","39",,"41",15.1,341.0,,"NEON.PLA.D16.ABBY.00383",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"b61cbe54-8f6f-4cbd-ba4a-7e72761787e8","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1",,,,,"NEON.PLA.D16.ABBY.00796",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"dbc507e8-aa3a-49ba-bfcb-7bc43b073b09","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1","41",7.6,8.1,,"NEON.PLA.D16.ABBY.00909",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"ndeweese@field-ops.org","vschmitt@field-ops.org",
"3a2f40ca-a8a3-49f3-bdb3-b1877b717c69","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3",,,,,"NEON.PLA.D16.ABBY.00276",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"7b06c229-e5da-44d9-8a75-0f8a0ad8f132","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3",,,,,"NEON.PLA.D16.ABBY.00778",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"53527368-2b3e-4536-a480-bd720a21a96d","ABBY_068.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_068","21","4",,,,,"NEON.PLA.D16.ABBY.00997",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"d7a1ad49-b6c9-4eef-9fd2-2d8ffdf492f1","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00902",,,"NEON.DOC.000987vE","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,"changed incorrect species ID from ACCI to COCOC","wsalas@field-ops.org","bgorzek@field-ops.org",
"09540d13-4583-47a3-b4bc-29f671bb7b6b","ABBY_068.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_068","21","1",,,,,"NEON.PLA.D16.ABBY.00286",,,"NEON.DOC.000987vE","GASH","Gaultheria shallon Pursh","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"e613ad3b-5a57-47f7-931c-e7b869f1df12","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00760",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"3f73d6f3-b797-4c34-b019-15a419e2f029","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3","57",3.2,110.0,,"NEON.PLA.D16.ABBY.00876",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"e5287906-ba99-4f05-8eaa-2b7d6be8652c","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","1",,,,,"NEON.PLA.D16.ABBY.00792",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"a3771e1f-f63c-4f57-9a58-f512dfefb660","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4","61",5.2,234.1,,"NEON.PLA.D16.ABBY.00763",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"bed8054f-cb95-4b7c-8920-198b02ceb5fb","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1",,,,,"NEON.PLA.D16.ABBY.00751",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"ec5a22c8-533c-4d87-a7c4-5e3ed96a8b2e","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1",,,,,"NEON.PLA.D16.ABBY.00750",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"875b31fe-016f-410f-9a8f-9cacca091e76","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1",,,,,"NEON.PLA.D16.ABBY.00797",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"cfe3f832-6c59-4d95-9d79-9d958746467b","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00772",,,"NEON.DOC.000987vE","SPDOD","Spiraea douglasii Hook. var. douglasii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"a77cfa0c-082a-4d80-9e64-1597027bdb44","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39",,"41",12.6,310.5,,"NEON.PLA.D16.ABBY.00280",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"b069c6a8-4d6a-4a57-8d43-d55766115f98","ABBY_068.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_068","39","1",,,,,"NEON.PLA.D16.ABBY.00289",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"9b6019ad-2c77-4149-b49b-0b47022f3f45","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","1",,,,,"NEON.PLA.D16.ABBY.00789",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"48698722-e99c-4c42-ac23-e040fb38fd7a","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3",,,,,"NEON.PLA.D16.ABBY.00776",,,"NEON.DOC.000987vE","THPL","Thuja plicata Donn ex D. Don","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"39544d8e-626c-4603-a1da-4889a68a0b2c","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1","41",6.0,23.6,,"NEON.PLA.D16.ABBY.00907",,"00797","NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"0ee8935d-fbaf-4a03-9cd1-260bfdfd0aea","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4","61",6.6,235.6,,"NEON.PLA.D16.ABBY.00766",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"412cc900-d1ef-40f6-8d87-ad13939e8f88","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00904",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"6d90e350-3a4c-4f54-9347-287613108d99","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1",,,,,"NEON.PLA.D16.ABBY.00755",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"af2a019d-9609-4826-9e31-5c3cd05179f4","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1",,,,,"NEON.PLA.D16.ABBY.00754",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"7aa99f69-8598-4388-80c3-e8e96c06c48f","ABBY_068.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_068","21","1",,,,,"NEON.PLA.D16.ABBY.00381",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"543e6cb6-e965-427a-8c41-d0d5ce6b85e7","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1",,,,,"NEON.PLA.D16.ABBY.00906",,,"NEON.DOC.000987vE","RUSP","Rubus spectabilis Pursh","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"4f29f5f1-ca85-4a5c-9a8c-aa393e4fd5d0","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00762",,,"NEON.DOC.000987vE","SAMBU","Sambucus sp.","genus",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"6778b666-6316-4bcb-90a4-1182f75a5eb7","ABBY_068.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_068","39","1",,,,,"NEON.PLA.D16.ABBY.00288",,"00466","NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"934dcf31-6488-4ff0-97a7-6e6200ccf3e6","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00768",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"dbfa4913-c9cf-4161-bc11-bef34e932270","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","1",,,,,"NEON.PLA.D16.ABBY.00879",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"b9c523a7-1b9e-41ec-8f18-1248785a888f","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","1",,,,,"NEON.PLA.D16.ABBY.00278",,,"NEON.DOC.000987vE","ALRU2","Alnus rubra Bong.","species",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"915779e0-d7f1-4afe-a2c7-3a32d6a67748","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","1","39",5.1,9.4,,"NEON.PLA.D16.ABBY.00886",,,"NEON.DOC.000987vE","ALRU2","Alnus rubra Bong.","species",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"253a7a81-f45c-4c0e-b12f-0628cf924319","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00901",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"f2edb1d5-3893-42bd-82ab-5a27767f42b1","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3","57",3.1,103.4,,"NEON.PLA.D16.ABBY.00880",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"ce78b2b0-6e55-4916-9c89-f2e6170abbbe","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39",,"39",9.1,50.0,,"NEON.PLA.D16.ABBY.00279",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"7bcad081-2134-477d-b3c4-51536938abef","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1","41",5.2,35.1,,"NEON.PLA.D16.ABBY.00800",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"ca509e56-79f0-49e3-9fa4-6b1394b70ac8","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00770",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"1a640a1c-925b-426c-ba0c-3b0958359b86","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00379",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"a9ff00b5-f195-4ba8-b957-88d4b1f3e5ce","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3",,,,,"NEON.PLA.D16.ABBY.00273",,,"NEON.DOC.000987vE","HODI","Holodiscus discolor (Pursh) Maxim.","species",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"8d866cf3-3034-4258-ad71-97db1512af56","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00903",,,"NEON.DOC.000987vE","RUSP","Rubus spectabilis Pursh","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"a0b97090-e259-45c0-8363-a3a082f20bb8","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3",,,,,"NEON.PLA.D16.ABBY.00785",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"7869f192-0996-4bc1-a571-a2e54b1709b5","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3",,,,,"NEON.PLA.D16.ABBY.00782",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"7998d7bf-f82b-4335-b9d3-e8cfa2ee4d29","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3","57",4.5,103.6,,"NEON.PLA.D16.ABBY.00885",,,"NEON.DOC.000987vE","ACCI","Acer circinatum Pursh","species",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"31536a2a-25cd-42a0-80e7-9cb8de857553","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39",,"41",14.3,346.1,,"NEON.PLA.D16.ABBY.00282",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"vschmitt@field-ops.org","ndeweese@field-ops.org",
"8aa6cd57-955e-4667-bc8e-cd4f393b4902","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4",,,,,"NEON.PLA.D16.ABBY.00767",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"Corrected subplot and nested id in 2017","wsalas@field-ops.org","bgorzek@field-ops.org",
"f2ee19e5-ba4b-46ef-bd40-3c37dcf174bf","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","1","41",4.4,33.0,,"NEON.PLA.D16.ABBY.00798",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
"69d3eed5-ba87-4826-a592-be014988971b","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","41","4","61",4.1,251.7,,"NEON.PLA.D16.ABBY.00759",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"Mapped 2017 Individual clearly falls within plot. Correct bearing is 286.2 which is greater than 270","wsalas@field-ops.org","bgorzek@field-ops.org",
"33858c09-5aa3-40bd-b0a7-170319528146","ABBY_062.basePlot.vst","2016-10-19","vst_ABBY_2016","D16","ABBY","ABBY_062","39","3",,,,,"NEON.PLA.D16.ABBY.00780",,,"NEON.DOC.000987vE","ALRU2","Alnus rubra Bong.","species",,,,,,"wsalas@field-ops.org","bgorzek@field-ops.org",
