uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"3b36fdf6-2f62-44fb-b1e1-ac03965f1864","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00529",,"ok","single bole tree","Live",14.3,130,"noChange",9.5,,,,4.1,3.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"a36d0e8d-49f9-4657-9d22-9d22dedcab53","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00946",,"ok","single bole tree","Live",19.5,130,"noChange",10.1,,,,5.3,5.1,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"b02fbd21-51fb-465a-ad79-10356e4c8793","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00710",,"ok","single bole tree","Live",18.9,130,"noChange",10.9,,,,5.1,4.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"c0eed80f-0d54-45dd-93f6-9547b874b060","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03372",,"ok","single bole tree","Live",17.9,130,"noChange",10.5,,,,5.1,4.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"2092ed76-18a2-4b25-8903-2a340c7f1db4","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03154","1","ok","small shrub","Live",,,"noChange",0.9,,,,1.2,0.6,"Partially shaded","oblate half-sphere",1.1,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"172f9203-762e-4f77-a2c6-acde649376b4","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00954","7","ok","small tree","Live",1.3,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"b5a54283-8796-44e3-8dc0-65eabce2173f","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00659","1","ok","small tree","Live",3.4,130,"noChange",3.5,,,,2.1,1.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"339d7a7d-74e4-421c-947f-d141ef660c60","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.09095","1","ok","small shrub","Live",,,"noChange",1.0,,,,0.9,0.5,"Mostly shaded","half-sphere",1.1,10,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"21cb10b9-3345-47ad-9a79-78d2bfd3bebb","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03576","1","ok","small shrub","Live, physically damaged",,,"noChange",0.9,,,,0.9,0.4,"Partially shaded","cylinder",1.4,10,,,,,,,,,,,"Thinned","0000-0003-2593-761X","0000-0002-0205-7735",
"45949e8e-dd90-4958-b691-a4c4acefe2af","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03377",,"ok","single bole tree","Live",13.6,150,"noChange",7.5,,,,5.0,5.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"3ae4fc3c-00f4-4604-99be-feae7983bfc5","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00717",,"ok","single bole tree","Live",14.0,130,"noChange",10.1,,,,4.5,4.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0001-9521-413X",
"7c5b294f-3884-4120-93a9-afa4dd7d569b","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03147","1","ok","sapling","Live, physically damaged",,,"noChange",0.4,,,,,,"Full shade",,1.6,10,,,,,,,,,,,"Thinned and single branch almost unattached to bole","0000-0003-2593-761X","0000-0002-0205-7735",
"19d192e8-3e4b-4097-a0b8-07b580792b53","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00537","1","ok","sapling","Live",,,"noChange",1.8,,,,,,"Full shade",,1.6,10,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"ddfb176f-d8a6-4e4f-913e-1d9de26662bf","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03826","1","ok","small shrub","Live, physically damaged",,,"noChange",1.2,,,,0.8,0.6,"Partially shaded","cylinder",1.6,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"fba75c8e-75ce-4d0f-a3c1-c94c86271fa6","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00947",,"ok","single bole tree","Live",16.5,125,"noChange",12.6,,,,4.6,4.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"a8e7a7cf-73d6-45da-bca1-b3c82484a245","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00889","1","ok",,"Lost, fate unknown",,,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"d617b8ed-2e2f-44cc-b23d-a3f1a425c51a","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00955","3","ok","small tree","Live",1.7,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"aceed0c7-29f7-43a1-8df3-dbfec2c190be","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00945",,"ok","single bole tree","Live",20.1,130,"noChange",12.5,,,,5.5,4.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"80ddb041-f14c-4c30-b62f-8e0a45c1fac7","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00680","1","ok","single bole tree","Live",16.1,140,"noChange",11.1,,,,5.5,4.5,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"0e1328e4-a21e-49ed-bd1a-9a7c002e5dd2","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03158","1","ok","sapling","Live",,,"noChange",1.3,,,,,,"Partially shaded",,1.7,10,,,,,,,,,,,"Nested 21_4","0000-0003-0562-3007","0000-0001-8510-4041",
"30f8e05c-b064-4068-a9ca-39021215ea70","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00539","1","ok","small tree","Live",1.4,130,"noChange",3.6,,,,1.2,1.1,"Full shade",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"1fe0b675-0b84-428d-b698-cd2fd9b53d70","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03088",,"ok","single bole tree","Live",14.4,130,"noChange",10.2,,,,5.0,4.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"a54eff0f-fe76-49a3-8a9a-4d5782903153","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03378",,"ok","single bole tree","Live",14.7,130,"noChange",9.7,,,,4.0,3.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"001e0a72-6d3d-4892-b1ad-cbb426f7ca4d","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03575","1","ok","small shrub","Live, physically damaged",,,"noChange",1.1,,,,0.5,0.5,"Partially shaded","cylinder",2.3,10,,,,,,,,,,,"Thinned","0000-0003-2593-761X","0000-0002-0205-7735",
"522d9798-b626-4a25-aec0-c6dd2ad89477","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00977","4","ok","single shrub","Live",1.9,130,"noChange",,,,,,,,"inverted cone",2.9,10,0.50,0.30,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"d9350ca1-eb82-4db5-9c59-d06c93df2e5d","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00897","1","ok","small tree","Live",1.5,130,"noChange",2.6,,,,1.3,1.2,"Full shade",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"5840620f-d892-4f71-860d-853233189ebb","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.04800","1","ok","small shrub","Live",,,"noChange",0.5,,,,0.7,0.3,"Mostly shaded","oblate half-sphere",1.6,10,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"c15857e0-991a-41df-b9b7-9c1e8f878ff6","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00657","1","ok","small tree","Live",9.5,130,"noChange",7.5,,,,3.4,3.0,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"29fadbb5-417a-466e-bdec-0900fda2eb5c","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00654",,"ok","single bole tree","Live",20.8,130,"noChange",11.9,,,,5.5,4.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"1c61418a-ddbd-4ae1-86eb-5d025127a3c9","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00888","1","ok","small tree","Live",1.5,130,"noChange",2.6,,,,1.4,1.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"8b5fcba3-be3c-47f8-9d96-34b28051e4dd","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00643",,"ok","single bole tree","Live",17.9,130,"noChange",12.2,,,,6.2,5.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"67acc7de-9b19-4614-8804-8ae1c3172f46","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00977","1","ok","single shrub","Live",2.4,130,"noChange",5.3,,,,4.1,1.6,"Full shade","inverted cone",3.6,10,0.50,0.30,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"7803db74-49ad-4f8d-9027-d33a39a9f9e0","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00955","9","ok","small tree","Live",1.3,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"dd7f6886-c2b6-4fea-b395-c8f66e592b6f","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03153","1","ok","sapling","Live",,,"noChange",1.9,,,,,,"Mostly shaded",,1.7,10,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"5de71cdc-97e8-4088-b241-c04098ba0210","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03762",,"ok","single bole tree","Live",13.5,130,"noChange",9.7,,,,4.5,4.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"6f5e5d82-5dfd-4e26-93c5-c3fd7d8c0298","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03150",,"ok","single bole tree","Live",15.5,130,"noChange",10.1,,,,5.2,4.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"1cbf14da-f7ff-4758-a689-7351b9ecc79a","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00668",,"ok","single bole tree","Live",15.9,130,"noChange",8.3,,,,5.3,4.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"2bbccefe-4195-42da-9b72-9af450175b82","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03087",,"ok","single bole tree","Live",15.3,130,"noChange",10.5,,,,4.6,4.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"00530b7c-88b2-4c5d-a257-c71b4b63fae8","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00937","1","ok","small shrub","Live, physically damaged",,,"noChange",2.2,,,,1.9,1.4,"Partially shaded","half-sphere",7.6,10,,,,,,,,,,,"Thinned","0000-0003-2593-761X","0000-0002-0205-7735",
"9600fa42-17da-4648-9bc8-66a696f1adba","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00895",,"ok","single bole tree","Live",14.6,130,"noChange",10.3,,,,3.6,3.6,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"7440da5d-a9d5-41b0-ab86-5815302c3328","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03374","1","ok","single bole tree","Live",13.5,140,"noChange",8.0,,,,4.8,4.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"6bc2f1d9-8fc7-4e5d-9c1e-f70e95e96556","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00896","1","ok","small tree","Live",2.9,130,"noChange",4.4,,,,2.3,1.7,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"51890e0f-69f2-4e2f-bfc0-b501c76dfba4","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00721",,"ok","single bole tree","Live",12.0,130,"noChange",9.6,,,,4.2,3.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"ab651a2d-44b3-4e4c-affe-02ad0df27a74","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00540","1","ok","sapling","Live",,,"noChange",1.4,,,,,,"Full shade",,1.1,10,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"e4600f3a-b65d-4b66-ac22-173e09ad465a","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00723","1","ok","small tree","Live",1.8,130,"noChange",3.1,,,,1.2,1.1,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"2926eedf-d7af-4e5b-9c7b-181736e10790","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03577","1","ok","small shrub","Live",,,"noChange",0.5,,,,0.7,0.4,"Full shade","oblate half-sphere",1.1,10,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"fccd26ba-e49d-429b-9b79-f65fb8ceb74a","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00893","8","ok","small shrub","Live, physically damaged",,,"noChange",,,,,,,,"oblate half-sphere",2.4,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"6438e404-ed0b-45d9-80f5-b7027bcc03de","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00944","1","ok","small shrub","Live, physically damaged",,,"noChange",1.3,,,,1.7,1.1,"Partially shaded","cylinder",1.0,10,,,,,,,,,,,"Thinned","0000-0003-2593-761X","0000-0002-0205-7735",
"bfd9194d-e317-4cfc-ae03-937ec56984ba","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00714",,"ok","single bole tree","Live",13.2,130,"noChange",9.9,,,,4.0,3.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"49e17ab6-6efc-4d21-9117-907553d36c43","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03371",,"ok","single bole tree","Live",15.2,140,"noChange",10.6,,,,4.5,4.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"a4c078e4-e26a-40f5-80be-d76af7ba6e48","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.09092",,"ok","single bole tree","Live",11.7,130,"noChange",8.4,,,,4.1,3.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"b0fccaad-50f2-411d-b9fa-6a8fd935c288","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00955","11","ok","small tree","Live",2.3,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"1440247b-cec1-4cdb-9f8c-fcc4e2527493","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03758",,"ok","single bole tree","Live",14.3,130,"noChange",8.6,,,,5.1,4.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0001-9521-413X",
"1a65d589-fe89-4b2b-a65d-6718ce4fc8a9","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00954","6","ok","small tree","Live",1.8,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"09d3fe7d-4a22-4b6d-a67f-2aae0874c4ed","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03573","1","ok","sapling","Live",,,"noChange",1.3,,,,,,"Full shade",,1.0,10,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"90712bca-49df-49d1-8006-afc361413ec6","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00954","5","ok","small tree","Live",2.0,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"dfdee30a-b454-4b39-b0a8-edf7eed9b497","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.09090","1","ok","sapling","Live",,,"noChange",1.6,,,,,,"Full shade",,1.1,10,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"57aa8492-cfdd-48d0-873e-ad7822c23f50","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00929",,"ok","single bole tree","Live",15.1,130,"noChange",10.8,,,,4.6,4.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"dea29eb9-62c4-4ed4-a93b-08e0cf709ca2","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00658",,"ok","single bole tree","Live",11.8,130,"noChange",8.7,,,,3.8,3.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"d7b68f4c-1810-4290-b2bc-084769858297","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00948",,"ok","single bole tree","Live",16.4,130,"noChange",11.1,,,,5.4,4.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"97f2e84d-344e-4ba3-a35e-08991d32ec1f","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00891","1","ok","small shrub","Live, physically damaged",,,"noChange",1.1,,,,1.1,0.8,"Partially shaded","cylinder",1.2,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"0a0bc112-6789-4194-89a8-0c06da9d5cc5","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00953","3","ok","small tree","Live",1.7,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"472899a2-258d-4a55-bf16-78c1ef7896be","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.04297","1","ok","sapling","Live",,,"noChange",0.7,,,,,,"Mostly shaded",,1.4,10,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"34638119-2568-407b-98e5-184b95895b84","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03151",,"ok","single bole tree","Live",14.5,130,"noChange",10.0,,,,4.4,3.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"7ea6a091-73d5-4562-b0a2-13f9532142e0","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00722",,"ok","single bole tree","Live",15.4,130,"noChange",11.2,,,,4.4,4.1,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"eeed843c-af0f-4b43-b348-8ab21d220d46","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00955","5","ok","small tree","Live",1.1,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"7c16f2e3-534a-4f9d-8b8e-2dfbfab00b8c","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00647","1","ok","single bole tree","Live",16.5,130,"boleChange",9.6,,,,4.6,4.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"82aad28d-0fca-4e5c-9ec8-955a8228c737","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00977","5","ok","single shrub","Live",1.8,130,"noChange",,,,,,,,"inverted cone",2.4,10,0.50,0.30,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"6e913ea1-03e6-4918-b118-0660d0e69692","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00955","12","ok","small tree","Live",2.0,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"d8a13cef-1f6d-45c2-be2f-8ada886307a0","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.01004",,"ok","single bole tree","Live",18.9,130,"noChange",12.3,,,,5.1,3.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"d1b96a7a-c69b-4447-a692-fc7e401fafe9","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00898","1","ok","sapling","Live, physically damaged",,,"noChange",0.6,,,,,,"Partially shaded",,1.1,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"7b141082-9cc5-4325-b538-6002178c3d6d","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00888","2","ok","small tree","Live",1.2,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"e7b892f7-fb16-438c-acbb-acb1e8ff8160","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00954","4","ok","small tree","Live",1.1,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"a4a93329-a1cc-45ad-8b28-65310877306a","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00935","1","ok","small tree","Live",1.7,130,"noChange",3.4,,,,2.1,1.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"1baf68f6-2a51-4871-928e-5f2d071e008f","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00667","1","ok","sapling","Live, physically damaged",,,"noChange",0.8,,,,,,"Partially shaded",,1.7,10,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
